time,open,high,low,close,volume
2025-10-08 21:52:00,123250.0,123250.1,123250.0,123250.0,0.06599108
2025-10-08 21:53:00,123250.1,123250.1,123250.0,123250.1,0.04963718
2025-10-08 21:54:00,123250.1,123250.1,123250.0,123250.1,0.07070237
2025-10-08 21:55:00,123250.1,123250.1,123250.0,123250.1,0.03143295
2025-10-08 21:56:00,123250.0,123250.1,123233.5,123233.6,0.02501673
2025-10-08 21:57:00,123233.6,123233.6,123233.5,123233.6,0.01417449
2025-10-08 21:58:00,123233.6,123233.6,123233.5,123233.6,0.00479856
2025-10-08 21:59:00,123233.6,123233.6,123233.5,123233.6,0.00464671
2025-10-08 22:00:00,123233.6,123233.6,123233.5,123233.6,0.06828146
2025-10-08 22:01:00,123233.6,123249.9,123233.5,123249.9,0.07690362
2025-10-08 22:02:00,123250.1,123297.0,123250.0,123297.0,4.84875701
2025-10-08 22:03:00,123297.0,123300.0,123296.9,123300.0,0.03031258
2025-10-08 22:04:00,123300.0,123300.0,123296.9,123296.9,0.20961721
2025-10-08 22:05:00,123296.9,123300.0,123296.9,123300.0,0.08533414
2025-10-08 22:06:00,123299.9,123300.0,123299.9,123300.0,0.03124126
2025-10-08 22:07:00,123299.9,123300.0,123299.9,123300.0,0.02434984
2025-10-08 22:08:00,123299.9,123300.0,123299.9,123300.0,0.02749906
2025-10-08 22:09:00,123300.0,123440.0,123299.9,123439.6,2.08449121
2025-10-08 22:10:00,123439.5,123439.6,123417.0,123417.1,0.1768162
2025-10-08 22:11:00,123417.1,123417.1,123402.1,123402.1,0.00808199
2025-10-08 22:12:00,123402.0,123402.0,123372.0,123372.1,0.0463859
2025-10-08 22:13:00,123372.1,123372.1,123355.7,123355.8,0.21273955
2025-10-08 22:14:00,123355.8,123355.8,123355.7,123355.7,0.09490782
2025-10-08 22:15:00,123355.8,123404.7,123355.8,123398.0,1.02225184
2025-10-08 22:16:00,123398.0,123417.0,123397.9,123416.9,0.11015225
2025-10-08 22:17:00,123417.0,123417.0,123416.9,123417.0,0.04364292
2025-10-08 22:18:00,123417.0,123417.0,123387.0,123387.0,0.07302926
2025-10-08 22:19:00,123387.0,123387.1,123375.3,123375.4,0.07652768
2025-10-08 22:20:00,123375.4,123375.4,123372.7,123372.8,0.54908517
2025-10-08 22:21:00,123372.7,123372.8,123372.7,123372.8,0.01833547
2025-10-08 22:22:00,123372.8,123372.8,123372.7,123372.8,0.19913407
2025-10-08 22:23:00,123372.7,123389.6,123372.1,123372.1,0.13846266
2025-10-08 22:24:00,123372.1,123372.1,123372.0,123372.1,0.00890917
2025-10-08 22:25:00,123372.0,123372.1,123358.9,123359.0,0.08409672
2025-10-08 22:26:00,123358.9,123359.0,123358.9,123359.0,0.01468459
2025-10-08 22:27:00,123359.0,123359.0,123355.7,123355.8,0.1360464
2025-10-08 22:28:00,123355.8,123355.8,123329.4,123329.4,0.11466612
2025-10-08 22:29:00,123329.5,123329.5,123329.4,123329.5,0.15094674
2025-10-08 22:30:00,123329.5,123329.5,123329.4,123329.5,0.09363864
2025-10-08 22:31:00,123329.5,123339.6,123329.5,123339.5,0.07493903
2025-10-08 22:32:00,123339.5,123355.9,123339.5,123355.9,0.06361816
2025-10-08 22:33:00,123355.9,123355.9,123355.8,123355.9,0.07648234
2025-10-08 22:34:00,123355.9,123355.9,123355.8,123355.9,0.02438719
2025-10-08 22:35:00,123355.8,123357.0,123355.8,123356.9,0.18904567
2025-10-08 22:36:00,123357.0,123365.1,123356.9,123365.1,0.01903976
2025-10-08 22:37:00,123365.2,123365.2,123365.1,123365.2,0.00304954
2025-10-08 22:38:00,123365.1,123371.2,123365.1,123371.2,0.41245632
2025-10-08 22:39:00,123371.2,123371.2,123371.2,123371.2,0.00150405
2025-10-08 22:40:00,123371.2,123371.2,123371.1,123371.2,0.01378018
2025-10-08 22:41:00,123371.2,123371.2,123371.1,123371.2,0.08602594
2025-10-08 22:42:00,123371.2,123375.2,123371.1,123375.2,2.46733252
2025-10-08 22:43:00,123375.1,123375.1,123375.0,123375.1,0.01274392
2025-10-08 22:44:00,123375.1,123375.1,123375.0,123375.0,0.01512563
2025-10-08 22:45:00,123375.1,123375.1,123375.0,123375.1,0.02839934
2025-10-08 22:46:00,123375.1,123375.1,123375.0,123375.0,0.22022664
2025-10-08 22:47:00,123375.1,123375.1,123357.0,123357.0,6.58930922
2025-10-08 22:48:00,123357.0,123357.0,123355.9,123355.9,0.01492221
2025-10-08 22:49:00,123355.9,123355.9,123355.8,123355.9,0.04759425
2025-10-08 22:50:00,123355.9,123355.9,123355.8,123355.8,0.0338724
2025-10-08 22:51:00,123355.9,123355.9,123355.8,123355.9,0.00993109
2025-10-08 22:52:00,123355.9,123355.9,123355.8,123355.9,0.03020407
2025-10-08 22:53:00,123355.9,123355.9,123355.8,123355.8,0.03257218
2025-10-08 22:54:00,123355.8,123355.9,123355.8,123355.9,0.02190294
2025-10-08 22:55:00,123355.9,123355.9,123355.8,123355.9,0.06073452
2025-10-08 22:56:00,123355.9,123355.9,123355.8,123355.9,0.01185854
2025-10-08 22:57:00,123355.8,123355.9,123355.8,123355.9,0.03275295
2025-10-08 22:58:00,123355.9,123355.9,123327.0,123327.0,0.5248669
2025-10-08 22:59:00,123327.1,123327.1,123310.0,123310.0,0.04054744
2025-10-08 23:00:00,123300.1,123300.1,123229.9,123235.9,1.12653223
2025-10-08 23:01:00,123235.8,123235.9,123235.8,123235.8,0.01095024
2025-10-08 23:02:00,123235.8,123235.8,123230.0,123230.1,0.00867933
2025-10-08 23:03:00,123230.1,123230.1,123225.0,123225.0,0.19724399
2025-10-08 23:04:00,123225.0,123225.0,123222.0,123222.0,0.06298576
2025-10-08 23:05:00,123222.1,123222.1,123221.0,123221.0,0.04269057
2025-10-08 23:06:00,123221.1,123221.1,123190.1,123190.1,0.24277781
2025-10-08 23:07:00,123190.1,123190.1,123165.3,123165.4,0.02928433
2025-10-08 23:08:00,123165.3,123165.3,123104.8,123105.0,0.16799986
2025-10-08 23:09:00,123105.0,123105.0,123104.9,123105.0,0.60836234
2025-10-08 23:10:00,123105.0,123105.0,123104.9,123105.0,0.22229989
2025-10-08 23:11:00,123105.0,123105.0,123104.9,123104.9,0.00515807
2025-10-08 23:12:00,123105.0,123105.0,123105.0,123105.0,0.0182136
2025-10-08 23:13:00,123105.0,123105.0,123104.9,123105.0,0.51104214
2025-10-08 23:14:00,123105.0,123105.0,123104.9,123104.9,0.01446766
2025-10-08 23:15:00,123105.0,123169.0,123104.9,123169.0,0.37735613
2025-10-08 23:16:00,123170.0,123251.5,123169.9,123251.5,0.12106338
2025-10-08 23:17:00,123251.5,123252.0,123251.4,123252.0,0.00387235
2025-10-08 23:18:00,123252.0,123297.0,123252.0,123297.0,1.11828665
2025-10-08 23:19:00,123297.0,123301.0,123297.0,123301.0,0.01139006
2025-10-08 23:20:00,123300.9,123301.0,123300.9,123301.0,0.76380274
2025-10-08 23:21:00,123301.0,123301.0,123300.9,123301.0,0.0265052
2025-10-08 23:22:00,123301.0,123301.0,123301.0,123301.0,0.04382186
2025-10-08 23:23:00,123301.0,123309.0,123301.0,123308.9,0.98506702
2025-10-08 23:24:00,123309.0,123365.0,123309.0,123365.0,4.32435869
2025-10-08 23:25:00,123370.0,123370.0,123369.9,123370.0,0.49688344
2025-10-08 23:26:00,123371.0,123448.9,123370.9,123448.9,6.20405693
2025-10-08 23:27:00,123448.8,123448.9,123448.8,123448.9,0.42456483
2025-10-08 23:28:00,123448.8,123454.3,123448.8,123454.3,0.08293716
2025-10-08 23:29:00,123454.3,123479.0,123454.2,123479.0,0.15972741
2025-10-08 23:30:00,123479.0,123479.0,123478.9,123479.0,0.03833852
2025-10-08 23:31:00,123479.0,123479.0,123479.0,123479.0,0.0402447
2025-10-08 23:32:00,123479.0,123479.0,123459.9,123460.0,0.10225971
2025-10-08 23:33:00,123460.0,123460.0,123459.9,123460.0,0.14271568
2025-10-08 23:34:00,123460.0,123479.0,123459.9,123479.0,0.07637149
2025-10-08 23:35:00,123478.9,123479.0,123478.9,123479.0,0.08470399
2025-10-08 23:36:00,123479.0,123479.0,123478.9,123479.0,0.01402712
2025-10-08 23:37:00,123479.0,123479.0,123463.5,123463.6,1.02095561
2025-10-08 23:38:00,123462.0,123462.0,123408.4,123432.0,0.32365689
2025-10-08 23:39:00,123432.0,123432.0,123431.9,123432.0,0.03137283
2025-10-08 23:40:00,123432.0,123432.0,123431.9,123431.9,0.0523086
2025-10-08 23:41:00,123432.0,123432.0,123431.9,123432.0,0.02104244
2025-10-08 23:42:00,123432.0,123432.0,123431.9,123432.0,0.01226338
2025-10-08 23:43:00,123432.0,123432.0,123380.0,123380.1,0.0726496
2025-10-08 23:44:00,123380.1,123380.1,123369.9,123370.0,1.07108031
2025-10-08 23:45:00,123370.0,123370.0,123369.9,123370.0,0.09472733
2025-10-08 23:46:00,123370.0,123370.0,123368.0,123368.0,0.0942542
2025-10-08 23:47:00,123361.7,123361.7,123361.6,123361.7,0.02535055
2025-10-08 23:48:00,123361.7,123361.7,123361.6,123361.6,0.27707211
2025-10-08 23:49:00,123376.9,123376.9,123376.8,123376.9,0.02452005
2025-10-08 23:50:00,123376.8,123376.9,123373.0,123373.0,0.02892628
2025-10-08 23:51:00,123373.1,123373.1,123368.0,123368.1,0.00630845
2025-10-08 23:52:00,123368.0,123368.0,123361.6,123361.7,0.03030024
2025-10-08 23:53:00,123361.7,123361.7,123361.6,123361.7,0.17075186
2025-10-08 23:54:00,123361.7,123361.7,123356.2,123356.3,0.09232792
2025-10-08 23:55:00,123356.3,123356.3,123356.3,123356.3,0.01800898
2025-10-08 23:56:00,123356.3,123356.3,123356.2,123356.3,0.01209868
2025-10-08 23:57:00,123356.3,123356.3,123356.2,123356.3,0.17817154
2025-10-08 23:58:00,123356.2,123356.3,123335.3,123335.4,0.18234427
2025-10-08 23:59:00,123335.4,123335.4,123329.7,123329.7,0.02048615
2025-10-09 00:00:00,123329.8,123329.8,123329.7,123329.8,0.03717901
2025-10-09 00:01:00,123329.8,123342.0,123329.8,123341.9,0.03393448
2025-10-09 00:02:00,123342.0,123342.0,123335.4,123335.4,0.02405133
2025-10-09 00:03:00,123335.4,123335.4,123335.3,123335.4,0.06892634
2025-10-09 00:04:00,123335.4,123335.4,123241.4,123241.4,0.62065504
2025-10-09 00:05:00,123254.7,123254.8,123179.8,123182.7,0.96343274
2025-10-09 00:06:00,123182.7,123182.7,123176.9,123177.0,0.2701487
2025-10-09 00:07:00,123177.0,123177.0,123132.1,123132.1,0.1931667
2025-10-09 00:08:00,123132.0,123132.1,123105.4,123105.4,0.1995774
2025-10-09 00:09:00,123105.4,123105.4,123102.0,123102.1,0.39293331
2025-10-09 00:10:00,123102.1,123102.1,123095.5,123102.1,0.0823771
2025-10-09 00:11:00,123102.1,123102.1,123087.5,123087.5,0.03578049
2025-10-09 00:12:00,123087.5,123087.5,123087.4,123087.4,0.02720945
2025-10-09 00:13:00,123087.4,123087.5,123087.4,123087.5,0.59438178
2025-10-09 00:14:00,123087.5,123090.0,123087.4,123090.0,0.27632916
2025-10-09 00:15:00,123090.0,123120.0,123090.0,123120.0,0.04166369
2025-10-09 00:16:00,123120.0,123130.1,123119.9,123130.1,0.00528389
2025-10-09 00:17:00,123130.1,123130.1,123130.0,123130.1,0.10304251
2025-10-09 00:18:00,123132.0,123137.5,123132.0,123137.5,0.05234647
2025-10-09 00:19:00,123137.5,123201.0,123137.5,123201.0,0.25890755
2025-10-09 00:20:00,123201.0,123251.7,123200.9,123240.1,2.06199531
2025-10-09 00:21:00,123240.1,123240.1,123240.0,123240.1,0.07687782
2025-10-09 00:22:00,123240.0,123242.7,123240.0,123242.7,0.03938914
2025-10-09 00:23:00,123244.5,123261.5,123244.4,123261.5,0.74411779
2025-10-09 00:24:00,123261.5,123261.5,123200.9,123201.0,1.17487144
2025-10-09 00:25:00,123201.0,123201.0,123192.0,123192.1,0.14275461
2025-10-09 00:26:00,123192.1,123197.0,123190.3,123190.4,0.14782808
2025-10-09 00:27:00,123190.3,123190.4,123190.3,123190.4,0.2866929
2025-10-09 00:28:00,123190.4,123190.4,123190.3,123190.4,0.03690468
2025-10-09 00:29:00,123190.4,123190.4,123170.1,123170.1,0.04770142
2025-10-09 00:30:00,123166.0,123166.0,123149.0,123149.0,0.43579842
2025-10-09 00:31:00,123148.9,123148.9,123089.0,123089.1,0.17304401
2025-10-09 00:32:00,123089.1,123089.1,122981.8,122981.9,0.51163837
2025-10-09 00:33:00,122980.1,122980.1,122952.0,122952.1,0.11351864
2025-10-09 00:34:00,122952.1,122952.1,122951.1,122951.2,0.09113575
2025-10-09 00:35:00,122951.2,122951.2,122951.1,122951.2,0.0150923
2025-10-09 00:36:00,122951.2,122951.2,122951.1,122951.2,0.02133132
2025-10-09 00:37:00,122951.2,122951.2,122951.1,122951.2,0.0204109
2025-10-09 00:38:00,122951.2,122981.8,122951.2,122981.8,0.10195907
2025-10-09 00:39:00,122981.7,122981.8,122981.7,122981.8,0.00574541
2025-10-09 00:40:00,122981.7,123000.0,122981.7,123000.0,0.06171452
2025-10-09 00:41:00,123000.0,123009.3,122999.9,123009.2,0.28041532
2025-10-09 00:42:00,123009.2,123062.8,123009.2,123062.8,0.76148639
2025-10-09 00:43:00,123062.7,123062.8,123058.2,123062.8,0.13646517
2025-10-09 00:44:00,123062.8,123062.8,123062.7,123062.7,0.04836668
2025-10-09 00:45:00,123062.7,123062.8,123062.7,123062.8,0.13646369
2025-10-09 00:46:00,123062.7,123062.8,123062.7,123062.8,0.83875065
2025-10-09 00:47:00,123062.7,123087.0,123062.7,123087.0,0.03007306
2025-10-09 00:48:00,123087.0,123093.9,123087.0,123093.8,0.08057281
2025-10-09 00:49:00,123093.8,123093.9,123093.8,123093.9,0.00721611
2025-10-09 00:50:00,123093.9,123115.6,123093.8,123115.6,0.09352543
2025-10-09 00:51:00,123115.5,123115.6,123115.5,123115.6,0.0414347
2025-10-09 00:52:00,123115.5,123115.6,123090.0,123090.0,0.02941574
2025-10-09 00:53:00,123087.1,123087.1,123057.0,123057.0,1.09592759
2025-10-09 00:54:00,123050.0,123050.0,123027.0,123027.1,0.02421445
2025-10-09 00:55:00,123027.1,123027.1,123027.1,123027.1,0.05436053
2025-10-09 00:56:00,123027.1,123027.1,123027.0,123027.1,0.0130284
2025-10-09 00:57:00,123027.1,123027.1,123027.0,123027.1,0.03354022
2025-10-09 00:58:00,123027.1,123027.1,123027.0,123027.1,0.00654357
2025-10-09 00:59:00,123027.1,123027.1,122959.9,122959.9,0.13053221
2025-10-09 01:00:00,122952.1,122952.1,122864.4,122864.6,1.35467979
2025-10-09 01:01:00,122864.6,122864.6,122820.1,122820.1,0.48604262
2025-10-09 01:02:00,122830.4,122830.5,122721.7,122721.8,0.83220513
2025-10-09 01:03:00,122721.8,122721.8,122713.8,122713.9,0.07310828
2025-10-09 01:04:00,122713.9,122713.9,122713.8,122713.9,0.02732567
2025-10-09 01:05:00,122713.9,122713.9,122697.0,122697.2,0.13662463
2025-10-09 01:06:00,122697.2,122697.2,122676.9,122676.9,0.26627225
2025-10-09 01:07:00,122690.0,122697.0,122690.0,122696.1,0.30017332
2025-10-09 01:08:00,122696.0,122696.1,122696.0,122696.1,0.10687187
2025-10-09 01:09:00,122696.1,122696.1,122696.0,122696.1,0.02716964
2025-10-09 01:10:00,122696.1,122696.1,122696.0,122696.0,0.03990138
2025-10-09 01:11:00,122696.1,122697.2,122696.0,122697.2,5.0094834
2025-10-09 01:12:00,122696.0,122697.2,122696.0,122697.2,0.01774681
2025-10-09 01:13:00,122697.2,122741.6,122697.1,122725.7,8.06029023
2025-10-09 01:14:00,122725.7,122725.7,122725.6,122725.7,0.04135526
2025-10-09 01:15:00,122725.6,122725.7,122670.1,122670.1,0.16185218
2025-10-09 01:16:00,122670.1,122670.1,122630.3,122630.4,0.20817469
2025-10-09 01:17:00,122637.1,122748.4,122637.1,122748.4,1.44856571
2025-10-09 01:18:00,122748.3,122748.3,122700.4,122700.4,0.06170262
2025-10-09 01:19:00,122700.4,122700.4,122652.0,122652.1,0.2240453
2025-10-09 01:20:00,122652.0,122667.0,122652.0,122667.0,0.23016146
2025-10-09 01:21:00,122667.0,122667.0,122652.1,122652.1,2.10110615
2025-10-09 01:22:00,122652.1,122658.7,122652.0,122652.1,0.14461997
2025-10-09 01:23:00,122652.1,122664.2,122650.1,122650.1,0.06151584
2025-10-09 01:24:00,122650.1,122650.1,122650.0,122650.0,0.052311
2025-10-09 01:25:00,122650.1,122650.1,122650.0,122650.1,0.01984216
2025-10-09 01:26:00,122650.1,122650.1,122650.0,122650.1,0.02594583
2025-10-09 01:27:00,122650.1,122650.1,122650.0,122650.1,0.0164451
2025-10-09 01:28:00,122650.0,122650.1,122640.1,122640.1,0.10309145
2025-10-09 01:29:00,122640.0,122640.0,122531.9,122542.0,9.750758
2025-10-09 01:30:00,122542.0,122542.0,122516.2,122516.3,0.19508071
2025-10-09 01:31:00,122516.2,122516.3,122500.0,122516.3,0.70536912
2025-10-09 01:32:00,122516.3,122516.3,122500.0,122500.1,1.18635856
2025-10-09 01:33:00,122500.1,122500.1,122478.5,122483.4,4.89959548
2025-10-09 01:34:00,122483.4,122483.4,122476.6,122476.6,0.01919225
2025-10-09 01:35:00,122476.5,122483.4,122476.5,122483.4,0.77725445
2025-10-09 01:36:00,122483.4,122505.6,122483.3,122505.5,0.07182156
2025-10-09 01:37:00,122505.5,122505.5,122468.6,122468.6,0.06763721
2025-10-09 01:38:00,122468.7,122468.7,122450.0,122450.1,0.13127796
2025-10-09 01:39:00,122450.1,122450.1,122437.8,122442.1,1.68348217
2025-10-09 01:40:00,122442.1,122442.1,122442.0,122442.1,0.0107967
2025-10-09 01:41:00,122442.0,122464.2,122442.0,122464.2,0.02624068
2025-10-09 01:42:00,122469.9,122470.0,122469.9,122470.0,0.10432308
2025-10-09 01:43:00,122470.0,122472.0,122470.0,122472.0,0.63288702
2025-10-09 01:44:00,122472.0,122472.0,122450.0,122450.1,0.557063
2025-10-09 01:45:00,122450.1,122450.1,122450.0,122450.1,0.01759428
2025-10-09 01:46:00,122450.1,122450.1,122450.0,122450.1,0.03836238
2025-10-09 01:47:00,122450.0,122450.0,122435.2,122435.2,0.37840203
2025-10-09 01:48:00,122435.3,122450.1,122435.3,122450.1,0.30787513
2025-10-09 01:49:00,122450.1,122450.1,122450.0,122450.1,0.00895097
2025-10-09 01:50:00,122450.1,122450.1,122437.8,122437.9,0.07043412
2025-10-09 01:51:00,122437.9,122437.9,122437.8,122437.9,0.08346099
2025-10-09 01:52:00,122437.9,122437.9,122437.8,122437.9,0.01382571
2025-10-09 01:53:00,122437.8,122437.9,122437.8,122437.9,0.01433306
2025-10-09 01:54:00,122437.9,122437.9,122437.9,122437.9,0.01745722
2025-10-09 01:55:00,122437.8,122449.9,122437.8,122449.9,0.0549363
2025-10-09 01:56:00,122449.9,122450.1,122449.9,122450.1,0.02695117
2025-10-09 01:57:00,122457.0,122487.0,122457.0,122487.0,0.0556452
2025-10-09 01:58:00,122486.9,122502.0,122486.9,122502.0,0.03723125
2025-10-09 01:59:00,122502.0,122514.7,122502.0,122514.7,0.02145547
2025-10-09 02:00:00,122514.7,122536.6,122514.6,122536.6,0.11988716
2025-10-09 02:01:00,122536.6,122536.6,122516.8,122516.9,0.15716968
2025-10-09 02:02:00,122516.8,122516.8,122395.3,122395.3,0.31084252
2025-10-09 02:03:00,122395.2,122395.2,122380.4,122380.5,0.06191483
2025-10-09 02:04:00,122380.5,122380.5,122380.4,122380.5,0.4500363
2025-10-09 02:05:00,122380.5,122380.5,122280.4,122280.4,1.66111632
2025-10-09 02:06:00,122280.3,122280.4,122280.3,122280.3,0.23849472
2025-10-09 02:07:00,122280.3,122280.4,122255.8,122255.8,2.52551719
2025-10-09 02:08:00,122255.8,122255.8,122107.2,122157.1,3.61074416
2025-10-09 02:09:00,122157.1,122157.1,122142.0,122157.0,0.32908281
2025-10-09 02:10:00,122157.0,122294.1,122157.0,122291.2,12.4974212
2025-10-09 02:11:00,122291.2,122291.2,122291.1,122291.2,0.06498892
2025-10-09 02:12:00,122291.2,122291.2,122291.1,122291.2,0.01322978
2025-10-09 02:13:00,122299.9,122301.0,122299.9,122300.9,0.06515752
2025-10-09 02:14:00,122301.0,122301.0,122300.9,122301.0,0.00589512
2025-10-09 02:15:00,122300.9,122306.9,122300.9,122306.8,0.13454394
2025-10-09 02:16:00,122306.9,122306.9,122306.8,122306.9,0.04989136
2025-10-09 02:17:00,122306.9,122306.9,122300.9,122301.0,0.71981437
2025-10-09 02:18:00,122300.9,122300.9,122105.0,122105.0,4.13414957
2025-10-09 02:19:00,122105.1,122105.1,122087.1,122087.2,1.95111099
2025-10-09 02:20:00,122087.1,122087.2,122082.0,122082.0,0.02755964
2025-10-09 02:21:00,122082.1,122100.0,122082.0,122100.0,0.08253882
2025-10-09 02:22:00,122100.0,122100.0,122099.9,122100.0,0.10190925
2025-10-09 02:23:00,122100.0,122100.0,122082.0,122082.1,0.02710619
2025-10-09 02:24:00,122082.1,122082.1,122082.0,122082.0,0.03070329
2025-10-09 02:25:00,122082.1,122082.1,122082.0,122082.0,0.03662165
2025-10-09 02:26:00,122082.1,122095.4,122082.0,122095.4,0.01529261
2025-10-09 02:27:00,122095.4,122095.4,122095.3,122095.4,0.00273964
2025-10-09 02:28:00,122095.3,122095.3,122001.0,122001.1,0.62667152
2025-10-09 02:29:00,122001.1,122012.0,122001.0,122012.0,0.02159392
2025-10-09 02:30:00,122012.0,122020.1,122011.9,122020.1,0.01764523
2025-10-09 02:31:00,122022.0,122052.0,122021.9,122051.9,0.12378885
2025-10-09 02:32:00,122052.0,122097.6,122051.9,122097.5,0.04338559
2025-10-09 02:33:00,122082.1,122082.1,122082.0,122082.0,0.00627821
2025-10-09 02:34:00,122082.1,122082.1,122040.1,122040.1,0.0602611
2025-10-09 02:35:00,122040.1,122040.1,122039.6,122039.7,0.18888367
2025-10-09 02:36:00,122039.7,122039.7,122001.0,122001.1,0.52971646
2025-10-09 02:37:00,122001.0,122001.0,122000.0,122000.1,0.01309619
2025-10-09 02:38:00,122000.1,122000.1,122000.0,122000.1,3.71138743
2025-10-09 02:39:00,122000.0,122000.1,121932.1,121932.1,1.94737468
2025-10-09 02:40:00,121932.0,121932.1,121926.1,121926.2,0.05488524
2025-10-09 02:41:00,121926.1,121926.2,121875.4,121875.5,0.24218306
2025-10-09 02:42:00,121875.4,121875.4,121765.2,121765.3,0.61066967
2025-10-09 02:43:00,121765.3,121765.3,121692.2,121732.1,0.42106389
2025-10-09 02:44:00,121732.1,121732.1,121720.1,121720.2,0.22631214
2025-10-09 02:45:00,121720.7,121741.4,121720.7,121741.4,0.11441091
2025-10-09 02:46:00,121741.4,121741.4,121707.0,121707.1,0.11660216
2025-10-09 02:47:00,121707.1,121716.3,121707.0,121707.1,0.20186895
2025-10-09 02:48:00,121707.0,121707.1,121707.0,121707.1,0.01366309
2025-10-09 02:49:00,121707.1,121707.1,121664.2,121664.2,1.50703025
2025-10-09 02:50:00,121663.0,121692.0,121663.0,121692.0,0.03579654
2025-10-09 02:51:00,121692.0,121707.0,121692.0,121707.0,0.01297479
2025-10-09 02:52:00,121707.0,121707.1,121707.0,121707.1,0.04651071
2025-10-09 02:53:00,121707.1,121707.1,121707.0,121707.1,0.01164589
2025-10-09 02:54:00,121707.1,121707.1,121633.8,121633.9,0.78737787
2025-10-09 02:55:00,121633.9,121633.9,121633.8,121633.9,0.05105739
2025-10-09 02:56:00,121633.8,121633.9,121576.8,121576.8,2.40921255
2025-10-09 02:57:00,121576.8,121576.8,121576.7,121576.8,0.02836406
2025-10-09 02:58:00,121576.8,121602.0,121576.8,121602.0,0.13078937
2025-10-09 02:59:00,121602.0,121624.9,121601.9,121624.9,0.21024678
2025-10-09 03:00:00,121624.9,121707.0,121624.9,121707.0,0.2088835
2025-10-09 03:01:00,121707.0,121837.4,121707.0,121837.4,0.9478129
2025-10-09 03:02:00,121820.1,121907.5,121820.1,121904.0,0.81782696
2025-10-09 03:03:00,121904.0,121904.0,121782.0,121782.0,1.79245696
2025-10-09 03:04:00,121782.1,121819.9,121782.0,121819.9,0.04542053
2025-10-09 03:05:00,121826.9,121827.0,121824.9,121824.9,0.36977987
2025-10-09 03:06:00,121824.9,121872.0,121824.9,121872.0,0.26179973
2025-10-09 03:07:00,121871.9,121975.2,121871.9,121936.8,0.83698848
2025-10-09 03:08:00,121936.8,121978.7,121936.7,121936.8,0.58105324
2025-10-09 03:09:00,121936.8,121936.8,121917.0,121917.1,0.04315851
2025-10-09 03:10:00,121917.0,121917.1,121917.0,121917.1,0.06710056
2025-10-09 03:11:00,121917.0,121917.1,121917.0,121917.1,0.0239273
