time,open,high,low,close,volume
2025-10-09 03:46:00,225.72,225.73,225.63,225.63,0.710212
2025-10-09 03:47:00,225.48,225.48,225.45,225.45,1.18192
2025-10-09 03:48:00,225.71,225.81,225.71,225.73,153.88993
2025-10-09 03:49:00,225.73,225.73,225.73,225.73,0.08729
2025-10-09 03:50:00,225.74,225.98,225.74,225.86,44.86826062
2025-10-09 03:51:00,225.9,225.9,225.79,225.79,23.79844391
2025-10-09 03:52:00,225.81,226.19,225.81,226.12,9.14475716
2025-10-09 03:53:00,226.12,226.12,226.12,226.12,0.574439
2025-10-09 03:54:00,226.18,226.24,226.18,226.24,9.38005962
2025-10-09 03:55:00,226.23,226.23,226.12,226.12,0.44154
2025-10-09 03:56:00,226.23,226.23,226.22,226.22,1.83157838
2025-10-09 03:57:00,226.27,226.28,226.22,226.22,6.66741
2025-10-09 03:58:00,226.27,226.42,226.27,226.33,18.14906978
2025-10-09 03:59:00,226.22,226.22,226.19,226.2,1.36245866
2025-10-09 04:00:00,226.21,226.22,226.12,226.22,2.46238939
2025-10-09 04:01:00,226.12,226.12,226.01,226.01,152.10165612
2025-10-09 04:02:00,226.01,226.01,226.0,226.01,2.02978883
2025-10-09 04:03:00,226.01,226.01,225.79,225.79,5.81108677
2025-10-09 04:04:00,225.78,226.04,225.78,226.04,18.22750089
2025-10-09 04:05:00,226.2,226.41,226.2,226.4,44.46654677
2025-10-09 04:06:00,226.17,226.17,226.17,226.17,0.213128
