time,open,high,low,close,vwap,volume,count
2023-10-20,0.51986,0.53091,0.50900,0.51504,0.51940,28718347.18139482,9485
2023-10-21,0.51505,0.53500,0.51133,0.52128,0.52208,10263663.62541744,4807
2023-10-22,0.52117,0.52429,0.51215,0.52200,0.51985,6435839.25907440,3930
2023-10-23,0.52266,0.55311,0.51977,0.54756,0.53463,26127486.51997537,11812
2023-10-24,0.54767,0.58597,0.52238,0.55876,0.55673,53640605.73158543,21026
2023-10-25,0.55862,0.56400,0.53943,0.55540,0.55303,25326361.63220980,8218
2023-10-26,0.55513,0.56918,0.54240,0.55365,0.55294,18380420.83303165,9144
2023-10-27,0.55358,0.55862,0.53167,0.54312,0.54720,10280107.07926942,5924
2023-10-28,0.54283,0.55033,0.54082,0.54480,0.54555,3854971.56900068,4025
2023-10-29,0.54476,0.56189,0.54084,0.55607,0.55424,6643120.09019065,3957
2023-10-30,0.55618,0.58412,0.54937,0.57835,0.57173,19972323.02964587,9621
2023-10-31,0.57841,0.62046,0.56343,0.60002,0.59464,25022256.53486375,12710
2023-11-01,0.60000,0.61703,0.58077,0.60885,0.60185,23714131.34683334,11571
2023-11-02,0.60884,0.62622,0.58664,0.60545,0.60878,23061523.71564621,11577
2023-11-03,0.60497,0.61542,0.59178,0.61274,0.60590,17852691.61523081,7371
2023-11-04,0.61230,0.61825,0.60927,0.61589,0.61384,6487460.02740807,4081
2023-11-05,0.61573,0.66292,0.61500,0.66122,0.64150,26968904.99571464,14675
2023-11-06,0.66122,0.73295,0.65908,0.71510,0.70132,44352303.10867300,29484
2023-11-07,0.71473,0.71473,0.65050,0.68551,0.68345,48374998.58571607,21550
2023-11-08,0.68483,0.69881,0.67294,0.68737,0.68723,23547209.33322808,9291
2023-11-09,0.68738,0.70671,0.62608,0.66693,0.67945,51697718.62329383,24009
2023-11-10,0.66678,0.67101,0.63672,0.65980,0.65751,26723029.77622342,11763
2023-11-11,0.65959,0.68766,0.64100,0.66233,0.66781,24989962.86767178,12729
2023-11-12,0.66303,0.67086,0.64602,0.66152,0.66384,12891891.95553483,5856
2023-11-13,0.66133,0.74990,0.64006,0.67098,0.68146,56563706.20604041,26925
2023-11-14,0.67062,0.67200,0.59380,0.62967,0.63854,30361524.11908793,15477
2023-11-15,0.62970,0.65062,0.62536,0.64865,0.63744,20226596.05764156,13592
2023-11-16,0.64862,0.65260,0.60200,0.61189,0.62901,24449385.46903669,13576
2023-11-17,0.61174,0.62420,0.58502,0.61339,0.60594,17900751.94403213,12512
2023-11-18,0.61339,0.61467,0.58988,0.61082,0.60444,11632476.30116749,6231
2023-11-19,0.61076,0.62864,0.60173,0.62585,0.61889,13225578.78630604,6727
2023-11-20,0.62633,0.62852,0.60707,0.61233,0.61984,13805753.59502615,8112
2023-11-21,0.61242,0.61790,0.57238,0.57953,0.60062,21414100.23505727,11260
2023-11-22,0.57877,0.61631,0.57799,0.61099,0.60084,13891583.36958401,9202
2023-11-23,0.61167,0.62392,0.60650,0.62010,0.61596,9147807.58569401,5242
2023-11-24,0.62094,0.62551,0.61570,0.62158,0.62119,9939248.21713769,5561
2023-11-25,0.62135,0.62356,0.61555,0.62298,0.62074,3373275.26157883,2317
2023-11-26,0.62312,0.63850,0.60705,0.61565,0.62516,10220615.73031301,5746
2023-11-27,0.61579,0.61692,0.59400,0.60392,0.60330,14024088.27752568,6789
2023-11-28,0.60375,0.61399,0.59585,0.61093,0.60568,8480416.17659936,4615
2023-11-29,0.61090,0.61762,0.60433,0.60940,0.61123,12820009.46949750,7216
2023-11-30,0.60923,0.60979,0.59794,0.60642,0.60355,9763391.13476301,4308
2023-12-01,0.60642,0.61446,0.60365,0.61285,0.61040,4910088.54230975,3774
2023-12-02,0.61285,0.62268,0.61129,0.62121,0.61641,6551951.68755181,3856
2023-12-03,0.62151,0.63382,0.61740,0.62347,0.62371,8213439.93397864,5089
2023-12-04,0.62320,0.64388,0.58500,0.62450,0.62268,20623055.30559511,13318
2023-12-05,0.62451,0.63000,0.60815,0.62109,0.61784,7702151.57692086,5380
2023-12-06,0.62122,0.64367,0.61123,0.64022,0.62764,15118339.15274415,8556
2023-12-07,0.64004,0.65400,0.62231,0.64339,0.63923,14292675.72178334,7860
2023-12-08,0.64351,0.67575,0.63821,0.67264,0.65787,16744278.02031911,9382
2023-12-09,0.67217,0.70006,0.65275,0.65869,0.68134,20172998.33751483,12171
2023-12-10,0.65965,0.67100,0.64732,0.66175,0.66012,11498642.99610326,6207
2023-12-11,0.66177,0.66276,0.60108,0.61850,0.62132,21660684.09997229,12208
2023-12-12,0.61851,0.62573,0.60683,0.61900,0.61889,9440044.85873036,4735
2023-12-13,0.61919,0.63493,0.59340,0.62717,0.61296,13592986.65384561,6473
2023-12-14,0.62802,0.63782,0.60554,0.63172,0.62712,9047333.43926448,5216
2023-12-15,0.63141,0.64388,0.61300,0.61538,0.62948,12039850.61943289,5547
2023-12-16,0.61550,0.62481,0.61088,0.61988,0.62079,3283180.46092446,2543
2023-12-17,0.62037,0.62273,0.60821,0.61001,0.61719,3788155.82418828,2688
2023-12-18,0.60976,0.61431,0.57814,0.61229,0.59830,12205029.17021086,6594
2023-12-19,0.61230,0.61633,0.59737,0.60506,0.60645,5780654.30383695,3608
2023-12-20,0.60434,0.62634,0.60175,0.61720,0.61714,8992574.58370402,5304
2023-12-21,0.61660,0.62478,0.61024,0.62412,0.61732,10355877.49560781,4636
2023-12-22,0.62421,0.63099,0.61573,0.62523,0.62078,7558596.43587056,4630
