time,open,high,low,close,vwap,volume,count
2025-06-11 12:00:00,2772.11,2880.51,2763.79,2865.78,2832.4,10285.52748902,5848
2025-06-11 16:00:00,2865.49,2875.0,2802.68,2813.63,2832.67,6346.98274143,4142
2025-06-11 20:00:00,2813.63,2831.0,2744.37,2771.98,2781.46,7442.67070679,4330
2025-06-12 00:00:00,2771.98,2784.93,2747.86,2765.09,2766.09,4584.99221299,2210
2025-06-12 04:00:00,2765.36,2776.08,2733.67,2743.37,2756.93,2043.65599253,1652
2025-06-12 08:00:00,2740.44,2761.67,2721.44,2730.37,2740.78,2301.74786944,1809
2025-06-12 12:00:00,2730.37,2772.6,2699.37,2720.87,2747.0,6524.82856215,3421
2025-06-12 16:00:00,2720.1,2771.67,2693.0,2695.33,2737.68,5158.27164022,4089
2025-06-12 20:00:00,2696.16,2702.59,2618.64,2643.89,2658.71,10235.50563343,5430
2025-06-13 00:00:00,2643.89,2645.0,2440.77,2517.98,2519.48,20804.84272309,10900
2025-06-13 04:00:00,2517.99,2542.05,2495.0,2528.17,2514.91,4060.09527593,3966
2025-06-13 08:00:00,2528.16,2545.32,2508.8,2545.31,2528.7,2523.0586723,2625
2025-06-13 12:00:00,2545.32,2563.99,2504.53,2551.76,2541.13,4837.5618769,3559
2025-06-13 16:00:00,2552.74,2585.0,2510.9,2528.27,2541.33,2768.36805523,3330
2025-06-13 20:00:00,2528.33,2584.12,2526.33,2579.64,2554.33,2430.11706625,2727
2025-06-14 00:00:00,2579.52,2580.2,2548.52,2550.32,2562.16,2125.3836351,1781
2025-06-14 04:00:00,2550.32,2557.04,2528.54,2538.96,2546.52,1006.16946076,1342
2025-06-14 08:00:00,2538.28,2540.0,2521.0,2540.0,2530.17,1613.92702917,1047
2025-06-14 12:00:00,2540.0,2545.83,2506.57,2521.49,2524.95,1506.75521821,1680
2025-06-14 16:00:00,2521.49,2526.53,2489.95,2509.46,2507.16,2404.14653802,2056
2025-06-14 20:00:00,2509.46,2539.49,2499.0,2533.18,2523.3,1643.01353465,1768
2025-06-15 00:00:00,2531.43,2540.99,2526.8,2532.08,2534.8,1698.84823423,1421
2025-06-15 04:00:00,2532.09,2552.01,2523.7,2531.15,2537.79,1129.17896001,1529
2025-06-15 08:00:00,2529.29,2529.29,2509.44,2515.52,2517.81,1110.66498808,1170
2025-06-15 12:00:00,2515.52,2554.0,2515.51,2541.0,2542.71,2177.96448087,1737
2025-06-15 16:00:00,2541.0,2558.18,2531.69,2537.02,2547.17,2061.82564068,1712
2025-06-15 20:00:00,2537.02,2548.91,2493.47,2546.96,2517.41,4169.06440021,2608
2025-06-16 00:00:00,2547.47,2577.52,2515.87,2568.63,2560.13,2538.18746775,2150
2025-06-16 04:00:00,2568.64,2638.09,2566.99,2627.34,2605.99,2820.73356143,2574
2025-06-16 08:00:00,2628.5,2632.56,2594.12,2617.5,2617.7,2270.216958,1623
2025-06-16 12:00:00,2616.88,2658.18,2607.03,2633.32,2629.78,3816.80206147,3650
2025-06-16 16:00:00,2633.32,2670.0,2629.12,2661.82,2648.14,4964.69227241,2620
2025-06-16 20:00:00,2661.73,2679.0,2537.86,2541.11,2606.23,10776.35882123,4402
2025-06-17 00:00:00,2545.53,2617.47,2527.0,2607.39,2572.73,3278.53003409,2459
2025-06-17 04:00:00,2607.96,2610.57,2571.01,2582.99,2587.09,1454.88506171,1218
2025-06-17 08:00:00,2582.6,2585.85,2543.54,2553.02,2564.64,3021.2483548,1546
2025-06-17 12:00:00,2553.02,2566.93,2484.42,2498.12,2527.35,4416.35773332,3434
2025-06-17 16:00:00,2498.13,2542.27,2455.85,2529.24,2497.48,5715.44939127,4021
2025-06-17 20:00:00,2528.25,2534.36,2490.03,2510.11,2504.33,3922.00888588,3241
2025-06-18 00:00:00,2510.11,2535.21,2506.45,2528.51,2524.14,2154.65290487,2126
2025-06-18 04:00:00,2528.51,2545.76,2520.0,2532.4,2534.45,1960.36060566,1429
2025-06-18 08:00:00,2532.92,2547.17,2489.5,2512.97,2522.77,1852.70645005,1924
2025-06-18 12:00:00,2513.83,2542.0,2467.57,2509.75,2512.67,5384.46004005,4039
2025-06-18 16:00:00,2509.76,2517.3,2466.05,2492.69,2495.15,7004.13596388,3284
2025-06-18 20:00:00,2493.43,2537.57,2484.9,2525.79,2524.4,2449.82680933,2356
2025-06-19 00:00:00,2525.5,2546.37,2507.88,2525.98,2527.77,1593.23504676,1301
2025-06-19 04:00:00,2526.13,2530.0,2515.29,2519.28,2521.86,1126.9727656,943
2025-06-19 08:00:00,2519.49,2544.59,2519.49,2532.86,2532.75,1069.80724012,1123
2025-06-19 12:00:00,2532.87,2535.67,2491.0,2493.9,2508.81,1417.61194812,1688
2025-06-19 16:00:00,2493.9,2522.43,2485.77,2505.68,2507.63,1126.64414509,1570
2025-06-19 20:00:00,2505.68,2532.0,2505.0,2521.43,2515.87,890.00515877,1499
2025-06-20 00:00:00,2521.43,2531.0,2514.25,2518.08,2523.56,430.59775899,1061
2025-06-20 04:00:00,2517.87,2550.0,2504.43,2548.99,2529.02,1023.91397791,1541
2025-06-20 08:00:00,2548.99,2568.09,2542.09,2550.17,2554.21,2281.04232825,1710
2025-06-20 12:00:00,2550.18,2559.34,2489.1,2493.98,2525.35,3862.65956081,3147
2025-06-20 16:00:00,2494.28,2494.5,2366.73,2416.05,2427.77,12199.66186815,6558
2025-06-20 20:00:00,2415.05,2437.49,2384.0,2406.04,2408.88,3515.1704589,2684
2025-06-21 00:00:00,2406.71,2431.71,2397.27,2425.88,2414.87,1820.29288073,1481
2025-06-21 04:00:00,2425.89,2428.09,2419.83,2426.6,2424.17,551.3513101,1069
2025-06-21 08:00:00,2427.02,2448.51,2425.3,2442.64,2436.4,965.99587786,939
2025-06-21 12:00:00,2443.04,2444.98,2414.77,2423.75,2422.45,1001.22169586,1244
2025-06-21 16:00:00,2424.0,2427.49,2382.87,2384.44,2396.29,2243.94500557,2053
2025-06-21 20:00:00,2384.48,2408.47,2217.24,2296.29,2299.57,13352.0192002,7749
2025-06-22 00:00:00,2296.43,2314.0,2248.09,2264.9,2279.84,13885.40830672,5807
2025-06-22 04:00:00,2265.1,2297.3,2262.44,2271.29,2281.61,1360.25177104,1401
2025-06-22 08:00:00,2271.3,2279.82,2235.42,2273.3,2249.08,5615.49506404,1608
2025-06-22 12:00:00,2273.67,2287.0,2157.22,2173.49,2193.29,10487.4310239,5925
2025-06-22 16:00:00,2175.15,2219.9,2171.53,2184.48,2187.87,3362.32797426,2859
2025-06-22 20:00:00,2184.48,2236.54,2114.63,2227.41,2173.57,7735.92254113,4582
2025-06-23 00:00:00,2227.41,2259.0,2223.18,2234.93,2241.99,1803.40592197,1820
2025-06-23 04:00:00,2235.74,2274.53,2229.39,2257.86,2248.66,2585.1632414,1723
2025-06-23 08:00:00,2258.4,2274.59,2239.95,2254.03,2255.93,2541.40724722,1381
2025-06-23 12:00:00,2254.03,2313.1,2233.43,2249.55,2281.25,6514.46077892,4516
2025-06-23 16:00:00,2249.55,2324.98,2190.68,2314.11,2267.61,9277.56106384,5922
2025-06-23 20:00:00,2314.58,2442.18,2305.22,2413.73,2389.49,11915.51903417,5959
2025-06-24 00:00:00,2413.32,2420.0,2392.37,2400.66,2403.88,2066.07811014,1967
2025-06-24 04:00:00,2400.4,2437.36,2393.63,2395.86,2418.69,7398.52712381,4125
2025-06-24 08:00:00,2395.13,2450.0,2378.37,2411.4,2411.1,9736.19018561,3612
2025-06-24 12:00:00,2411.4,2455.57,2405.42,2439.09,2425.22,3221.82057017,2352
2025-06-24 16:00:00,2439.09,2481.81,2419.48,2436.41,2453.75,3672.93328045,3149
2025-06-24 20:00:00,2435.54,2451.66,2431.91,2448.24,2441.68,1494.57476824,1619
2025-06-25 00:00:00,2448.24,2469.38,2438.64,2445.58,2453.89,1311.98215989,1719
2025-06-25 04:00:00,2445.59,2451.85,2424.15,2446.28,2437.85,1068.56447172,1257
2025-06-25 08:00:00,2446.07,2449.13,2409.95,2430.64,2428.74,7402.58385812,2338
2025-06-25 12:00:00,2430.64,2447.0,2391.43,2406.94,2418.04,6918.68019758,3781
2025-06-25 16:00:00,2406.94,2439.29,2402.91,2432.27,2419.8,2434.11329945,2282
2025-06-25 20:00:00,2432.44,2454.95,2410.0,2419.12,2429.58,1157.12552588,1478
2025-06-26 00:00:00,2419.11,2520.0,2419.01,2490.31,2477.59,2769.1555402,3054
2025-06-26 04:00:00,2490.31,2499.9,2469.36,2491.87,2485.56,1261.94685,1793
2025-06-26 08:00:00,2491.69,2501.92,2441.71,2451.25,2465.74,2661.74926814,1806
2025-06-26 12:00:00,2451.42,2459.39,2411.01,2434.76,2431.71,5278.90477858,2604
2025-06-26 16:00:00,2434.76,2443.02,2420.09,2435.85,2427.39,2292.74914527,2046
2025-06-26 20:00:00,2435.63,2457.97,2396.67,2416.21,2426.22,2733.73706841,2421
2025-06-27 00:00:00,2416.22,2448.0,2380.39,2446.81,2410.76,4077.79398649,2139
2025-06-27 04:00:00,2446.82,2460.14,2436.57,2443.42,2446.87,1837.3361077,1430
2025-06-27 08:00:00,2443.47,2463.09,2437.67,2447.42,2449.13,1247.79940049,1491
2025-06-27 12:00:00,2447.73,2457.5,2415.51,2440.01,2429.0,2418.07597155,2090
2025-06-27 16:00:00,2440.01,2449.0,2390.92,2415.18,2412.72,3199.73877959,2425
2025-06-27 20:00:00,2414.9,2428.86,2412.4,2424.18,2423.66,870.05694973,1948
2025-06-28 00:00:00,2424.35,2424.36,2405.8,2421.48,2414.82,662.10417265,1025
2025-06-28 04:00:00,2421.49,2434.5,2418.76,2432.65,2426.98,498.02069993,1077
2025-06-28 08:00:00,2432.66,2433.22,2421.05,2428.45,2427.24,451.09008972,792
2025-06-28 12:00:00,2428.37,2441.73,2421.34,2438.26,2427.27,651.94678725,1166
2025-06-28 16:00:00,2438.26,2447.98,2432.96,2434.4,2439.67,1467.35648643,1735
2025-06-28 20:00:00,2434.23,2442.98,2428.31,2437.56,2435.92,341.24035986,1052
2025-06-29 00:00:00,2437.56,2442.39,2426.5,2429.33,2435.13,539.51468701,1027
2025-06-29 04:00:00,2429.32,2440.71,2428.58,2440.51,2432.52,276.46218335,613
2025-06-29 08:00:00,2441.0,2463.64,2439.26,2463.0,2452.3,1303.42795856,1359
2025-06-29 12:00:00,2463.01,2463.52,2435.61,2437.24,2450.79,826.18044416,1194
2025-06-29 16:00:00,2437.34,2443.23,2431.47,2437.67,2437.28,404.82994098,1045
2025-06-29 20:00:00,2437.67,2523.77,2415.0,2501.2,2472.35,3911.41973506,3626
2025-06-30 00:00:00,2501.2,2522.45,2496.48,2500.34,2509.94,1417.64116892,1956
2025-06-30 04:00:00,2500.34,2505.0,2458.54,2481.8,2485.87,1183.0440295,1482
2025-06-30 08:00:00,2481.58,2486.97,2447.7,2460.69,2463.56,1683.25092665,1655
2025-06-30 12:00:00,2459.0,2488.95,2435.45,2475.38,2461.81,2957.42131523,2787
2025-06-30 16:00:00,2475.15,2518.65,2462.61,2518.23,2493.05,3511.78524262,3191
2025-06-30 20:00:00,2516.44,2522.37,2485.15,2486.1,2497.23,3351.05456129,1926
2025-07-01 00:00:00,2486.1,2499.95,2477.72,2486.46,2488.91,1545.74620311,1456
2025-07-01 04:00:00,2486.46,2486.46,2447.59,2465.75,2464.01,1082.69049468,1660
2025-07-01 08:00:00,2465.75,2465.75,2444.4,2449.33,2455.23,2967.54734079,1291
2025-07-01 12:00:00,2449.93,2456.47,2409.0,2424.18,2426.72,4718.68499321,3497
2025-07-01 16:00:00,2424.23,2434.02,2401.0,2404.39,2424.23,2071.48571175,2846
2025-07-01 20:00:00,2404.39,2418.22,2386.2,2405.76,2399.91,4777.8592705,2913
2025-07-02 00:00:00,2405.76,2431.29,2373.31,2430.73,2411.24,3971.21420082,2795
2025-07-02 04:00:00,2430.72,2453.11,2426.32,2448.51,2443.44,979.95331452,1262
2025-07-02 08:00:00,2447.8,2459.74,2443.75,2446.18,2452.64,1683.88048468,1786
2025-07-02 12:00:00,2446.32,2501.94,2433.46,2499.99,2475.43,3987.40135671,2998
2025-07-02 16:00:00,2500.02,2608.59,2497.7,2606.55,2565.71,10853.55647275,9517
2025-07-02 20:00:00,2606.56,2618.09,2569.1,2570.49,2590.85,7346.7118622,7812
2025-07-03 00:00:00,2570.5,2586.18,2557.22,2561.12,2573.14,7207.88020942,2527
2025-07-03 04:00:00,2561.12,2606.24,2561.11,2600.15,2587.81,2622.73439635,2946
2025-07-03 08:00:00,2602.67,2615.8,2583.84,2598.36,2600.31,5997.79598131,2535
2025-07-03 12:00:00,2598.56,2636.65,2566.92,2571.02,2602.75,7285.98733327,7762
2025-07-03 16:00:00,2571.02,2594.04,2568.01,2586.99,2580.74,1966.05912513,3165
2025-07-03 20:00:00,2586.99,2604.3,2586.98,2591.13,2595.3,5452.41707894,2327
2025-07-04 00:00:00,2591.36,2602.74,2573.02,2578.99,2588.27,1027.85846338,2861
2025-07-04 04:00:00,2578.91,2583.98,2531.53,2535.94,2553.31,3231.95200383,2930
2025-07-04 08:00:00,2535.93,2559.12,2528.57,2549.99,2550.38,2929.54511598,2271
2025-07-04 12:00:00,2549.99,2556.1,2500.61,2502.13,2526.15,5021.56072746,3320
2025-07-04 16:00:00,2502.13,2502.46,2475.22,2481.73,2488.37,3520.87265948,5217
2025-07-04 20:00:00,2481.73,2520.3,2481.73,2508.0,2499.23,2124.94080091,3862
2025-07-05 00:00:00,2508.0,2525.31,2500.0,2519.23,2514.34,2987.88102059,2337
2025-07-05 04:00:00,2519.23,2529.0,2514.95,2520.23,2521.3,356.98298593,1060
2025-07-05 08:00:00,2520.24,2525.99,2508.0,2520.0,2512.51,1028.52766056,1504
2025-07-05 12:00:00,2520.01,2521.69,2506.56,2507.66,2516.48,666.07925197,2854
2025-07-05 16:00:00,2507.66,2513.73,2489.37,2506.44,2499.58,1114.48455704,2939
2025-07-05 20:00:00,2506.44,2522.25,2499.24,2516.99,2513.71,665.56604449,1491
