time,open,high,low,close,vwap,volume,count
2025-10-02 00:00:00,22.59302,22.66958,22.56439,22.66000,22.61105,1582.70563764,111
2025-10-02 00:15:00,22.65999,22.66000,22.58547,22.59401,22.65068,4011.62222979,73
2025-10-02 00:30:00,22.57201,22.60607,22.49315,22.50629,22.54575,1193.69520944,59
2025-10-02 00:45:00,22.50628,22.52000,22.45001,22.45019,22.49183,1961.06288636,69
2025-10-02 01:00:00,22.45367,22.53147,22.45001,22.50879,22.48226,1122.59337269,42
2025-10-02 01:15:00,22.51002,22.59757,22.48440,22.55413,22.52721,260.44724189,26
2025-10-02 01:30:00,22.55404,22.63035,22.55377,22.63035,22.59357,221.40832317,32
2025-10-02 01:45:00,22.67138,22.78614,22.65985,22.77402,22.72778,2684.91119202,136
2025-10-02 02:00:00,22.77402,22.78615,22.63394,22.68483,22.70066,12262.13736523,202
2025-10-02 02:15:00,22.67695,22.69919,22.65623,22.66884,22.67548,1567.91209714,35
2025-10-02 02:30:00,22.67836,22.79200,22.67525,22.77606,22.75202,856.19419194,46
2025-10-02 02:45:00,22.77022,22.80661,22.73068,22.79000,22.78016,919.25355086,74
2025-10-02 03:00:00,22.78999,22.80000,22.74439,22.78819,22.78291,684.21201377,31
2025-10-02 03:15:00,22.77749,22.77749,22.70001,22.77134,22.72431,476.56346134,39
2025-10-02 03:30:00,22.75541,22.79534,22.75541,22.75851,22.78295,1142.74900398,48
2025-10-02 03:45:00,22.75850,22.75850,22.70001,22.70764,22.71189,649.03302826,40
2025-10-02 04:00:00,22.70471,22.77016,22.70001,22.74888,22.75526,1386.30775188,29
2025-10-02 04:15:00,22.76799,22.76799,22.63522,22.64144,22.65658,1320.28765207,53
2025-10-02 04:30:00,22.63275,22.65240,22.58490,22.64187,22.63168,816.88089004,39
2025-10-02 04:45:00,22.64800,22.73306,22.63572,22.73306,22.65737,558.75149244,15
2025-10-02 05:00:00,22.73278,22.75108,22.70191,22.73941,22.72116,317.20462591,27
2025-10-02 05:15:00,22.73508,22.85000,22.71321,22.84999,22.79999,486.67669056,46
2025-10-02 05:30:00,22.84463,22.84999,22.75186,22.75520,22.78904,1612.28632819,50
2025-10-02 05:45:00,22.75501,22.75731,22.72741,22.73257,22.74036,438.19736642,26
2025-10-02 06:00:00,22.74000,22.74011,22.69390,22.70922,22.72517,1189.53315389,30
2025-10-02 06:15:00,22.71797,22.77334,22.71000,22.76642,22.72534,817.24972131,45
2025-10-02 06:30:00,22.75294,22.84998,22.75294,22.77497,22.80621,694.05605622,30
2025-10-02 06:45:00,22.77919,22.80605,22.72105,22.80605,22.74492,4975.92111646,57
2025-10-02 07:00:00,22.79875,22.82453,22.78460,22.78520,22.78620,452.56161219,17
2025-10-02 07:15:00,22.78406,22.81046,22.71222,22.71330,22.74948,1975.33247751,57
2025-10-02 07:30:00,22.71331,22.71331,22.66001,22.66001,22.67300,166.83192668,22
2025-10-02 07:45:00,22.66001,22.66001,22.58471,22.58471,22.59486,572.25390560,32
2025-10-02 08:00:00,22.59001,22.61646,22.55981,22.55981,22.58815,364.91027860,29
2025-10-02 08:15:00,22.55981,22.62283,22.55981,22.61962,22.59492,367.63351544,22
2025-10-02 08:30:00,22.62410,22.63210,22.60684,22.61867,22.61746,537.15096820,26
2025-10-02 08:45:00,22.62002,22.63011,22.57547,22.57778,22.62131,206.85339704,27
2025-10-02 09:00:00,22.56813,22.56813,22.53709,22.54199,22.54876,1098.28167553,46
2025-10-02 09:15:00,22.54201,22.57409,22.53709,22.56460,22.55805,619.35098354,25
2025-10-02 09:30:00,22.56460,22.56460,22.50002,22.50411,22.51321,426.04477430,47
2025-10-02 09:45:00,22.50412,22.54260,22.50339,22.50339,22.51644,267.14557727,27
2025-10-02 10:00:00,22.51142,22.53000,22.47635,22.50376,22.49941,5212.90410677,95
2025-10-02 10:15:00,22.50597,22.51001,22.47635,22.47635,22.50039,1192.68285776,40
2025-10-02 10:30:00,22.47636,22.53875,22.44000,22.52068,22.46928,1530.69798596,56
2025-10-02 10:45:00,22.51596,22.53195,22.50881,22.50881,22.51788,596.36305573,19
2025-10-02 11:00:00,22.50001,22.50152,22.45200,22.47836,22.48705,751.97256538,36
2025-10-02 11:15:00,22.47836,22.52000,22.47505,22.49001,22.49500,1932.29464035,30
2025-10-02 11:30:00,22.49001,22.53323,22.49000,22.51501,22.52547,891.41161675,26
2025-10-02 11:45:00,22.51942,22.53601,22.39201,22.43029,22.50048,5446.58526386,94
2025-10-02 12:00:00,22.42001,22.48351,22.42000,22.45957,22.45321,2466.81250031,42
2025-10-02 12:15:00,22.45538,22.48678,22.45000,22.48677,22.46194,2573.82760574,42
2025-10-02 12:30:00,22.47753,22.52251,22.41112,22.48064,22.46016,13727.27899595,112
2025-10-02 12:45:00,22.48577,22.54523,22.45967,22.54269,22.50548,854.83307149,60
2025-10-02 13:00:00,22.54367,22.57800,22.43617,22.43617,22.52796,11761.48146802,71
2025-10-02 13:15:00,22.43701,22.43701,22.30617,22.38800,22.37953,3262.86565291,82
2025-10-02 13:30:00,22.38203,22.42000,22.27679,22.30074,22.37977,1700.62465109,35
2025-10-02 13:45:00,22.33661,22.44413,22.33661,22.41487,22.36261,438.76006868,24
2025-10-02 14:00:00,22.40809,22.41799,22.27200,22.28729,22.36566,888.61511710,52
2025-10-02 14:15:00,22.29968,22.38291,22.28339,22.36951,22.31542,440.90450532,41
2025-10-02 14:30:00,22.38234,22.38971,22.19228,22.19765,22.26828,1806.40660796,100
2025-10-02 14:45:00,22.19228,22.20778,22.06667,22.09925,22.10565,18250.10353812,246
2025-10-02 15:00:00,22.10746,22.20139,21.94915,22.17974,22.04385,11376.91883545,285
2025-10-02 15:15:00,22.20139,22.30380,22.17028,22.26788,22.27379,14466.07573084,101
2025-10-02 15:30:00,22.26789,22.30919,22.22236,22.30663,22.23876,2844.12716964,55
2025-10-02 15:45:00,22.30919,22.43315,22.29070,22.43315,22.31898,494.08680187,52
2025-10-02 16:00:00,22.43321,22.62300,22.41591,22.60624,22.54681,2185.37956004,128
2025-10-02 16:15:00,22.60625,22.62302,22.50001,22.51111,22.55703,1981.82143206,65
2025-10-02 16:30:00,22.54000,22.56294,22.41920,22.41920,22.50345,2564.35239688,58
2025-10-02 16:45:00,22.44799,22.52935,22.44451,22.52800,22.47857,1156.56519277,45
2025-10-02 17:00:00,22.55024,22.59578,22.50617,22.59578,22.55230,1495.96137414,47
2025-10-02 17:15:00,22.58957,22.61448,22.52434,22.60947,22.58136,1398.40518324,67
2025-10-02 17:30:00,22.61064,22.70930,22.59179,22.69298,22.68451,15986.74733313,125
2025-10-02 17:45:00,22.70071,22.77849,22.69854,22.73626,22.73965,4265.16492475,120
2025-10-02 18:00:00,22.73999,22.85404,22.73999,22.85404,22.80579,5829.48408353,99
2025-10-02 18:15:00,22.82985,22.93130,22.82985,22.90641,22.88888,27333.05387030,184
2025-10-02 18:30:00,22.90642,22.95273,22.90642,22.95273,22.92997,606.27314534,56
2025-10-02 18:45:00,22.95872,23.01403,22.95872,23.00001,22.99436,4235.13886141,124
2025-10-02 19:00:00,23.00001,23.12803,22.93358,23.12759,23.01546,9949.45152470,217
2025-10-02 19:15:00,23.12758,23.14974,23.01642,23.02264,23.07572,4335.88270311,109
2025-10-02 19:30:00,23.01805,23.03399,22.94765,22.97455,22.98198,7712.87123407,183
2025-10-02 19:45:00,22.96400,23.01912,22.93449,22.96895,22.98271,2853.33762373,100
2025-10-02 20:00:00,22.96405,22.97800,22.91955,22.97234,22.95227,5078.78003637,106
2025-10-02 20:15:00,22.96587,22.96587,22.86849,22.88479,22.90617,2832.13596581,109
