time,open,high,low,close,vwap,volume,count
2025-06-11 08:00:00,109496.2,109600.0,109218.1,109273.0,109376.1,123.43590108,3398
2025-06-11 12:00:00,109273.0,110411.0,109085.0,109752.1,109835.6,319.02103574,7417
2025-06-11 16:00:00,109755.9,109834.9,108500.0,108732.2,109064.5,164.02050442,6101
2025-06-11 20:00:00,108732.2,109200.0,108139.5,108702.0,108596.3,118.80346822,5034
2025-06-12 00:00:00,108701.9,108790.2,106888.0,107858.3,108233.8,371.27360407,5093
2025-06-12 04:00:00,107858.3,107996.4,107375.5,107657.2,107686.1,112.23697257,3072
2025-06-12 08:00:00,107657.1,107840.6,106929.8,106931.3,107359.5,113.89705565,3306
2025-06-12 12:00:00,106931.3,107789.7,106600.0,107047.3,107191.4,253.86194122,5977
2025-06-12 16:00:00,107047.4,108460.0,106734.3,106857.6,107733.9,353.97381504,6485
2025-06-12 20:00:00,106857.6,106979.0,105760.0,105760.1,106219.2,306.90166072,7626
2025-06-13 00:00:00,105760.1,105760.1,102812.3,104431.5,103932.0,915.26910834,17366
2025-06-13 04:00:00,104420.5,104935.7,103878.8,104935.2,104422.6,238.86764460,5960
2025-06-13 08:00:00,104935.3,105400.0,104437.6,105026.3,104915.4,294.05591120,4248
2025-06-13 12:00:00,105026.4,105727.3,104166.1,105479.7,105028.4,198.28481830,7054
2025-06-13 16:00:00,105479.7,106000.0,104709.0,105087.1,105355.0,281.94453764,6124
2025-06-13 20:00:00,105087.1,106137.5,105087.0,106122.3,105744.6,180.69830487,4467
2025-06-14 00:00:00,106122.3,106172.3,105258.3,105285.1,105701.1,55.52878049,2968
2025-06-14 04:00:00,105285.1,105433.2,104880.7,105120.8,105195.5,40.67433262,1837
2025-06-14 08:00:00,105120.8,105162.3,104930.1,105100.0,104990.4,68.23471179,1412
2025-06-14 12:00:00,105100.0,105100.0,104716.6,104824.4,104971.1,46.02055437,2732
2025-06-14 16:00:00,104824.4,105040.9,104416.3,104720.5,104667.9,131.39626169,3827
2025-06-14 20:00:00,104720.5,105524.5,104400.0,105479.4,105040.8,50.82826977,2759
2025-06-15 00:00:00,105479.4,105699.0,105360.7,105521.3,105548.9,22.96699477,1842
2025-06-15 04:00:00,105521.3,106090.0,105271.6,105471.8,105614.6,41.86879592,2340
2025-06-15 08:00:00,105471.8,105475.0,104914.6,104955.9,105097.3,42.65131791,1861
2025-06-15 12:00:00,104955.9,105816.1,104955.8,105594.1,105458.8,54.22630844,3115
2025-06-15 16:00:00,105594.1,105750.0,105114.9,105265.6,105499.2,69.53466275,3046
2025-06-15 20:00:00,105266.5,105587.8,104529.0,105581.4,105013.4,103.64547446,3971
2025-06-16 00:00:00,105581.5,105934.4,105019.3,105913.5,105729.9,124.35752764,3499
2025-06-16 04:00:00,105913.6,107250.0,105913.5,107042.0,106661.1,274.88389250,4172
2025-06-16 08:00:00,107053.6,107237.6,106598.3,106892.5,106989.6,111.82298910,2611
2025-06-16 12:00:00,106892.6,107812.0,106590.0,107459.8,107232.5,221.68448057,5918
2025-06-16 16:00:00,107456.2,108888.0,107410.0,108640.4,108202.1,227.62297307,5938
2025-06-16 20:00:00,108640.5,108924.6,106800.0,106800.1,108021.6,249.58999702,6301
2025-06-17 00:00:00,106800.1,107725.1,106216.6,107600.1,106966.1,189.33925392,5448
2025-06-17 04:00:00,107600.1,107684.0,106559.0,106755.0,107041.6,111.36827568,2623
2025-06-17 08:00:00,106755.0,106824.3,105531.5,105632.4,106125.2,180.60303329,3614
2025-06-17 12:00:00,105632.4,105815.8,104178.9,104260.5,105166.8,318.05058275,7681
2025-06-17 16:00:00,104260.5,105347.4,103400.0,104717.3,104208.9,291.41099667,10151
2025-06-17 20:00:00,104717.3,104828.9,104232.3,104622.4,104508.6,257.46990477,4891
2025-06-18 00:00:00,104622.5,105223.0,104370.4,105184.6,104791.6,84.14795098,3431
2025-06-18 04:00:00,105195.0,105529.9,104744.2,104970.0,105244.7,92.17905035,2605
2025-06-18 08:00:00,104970.0,105293.9,104206.1,104850.3,104649.8,101.14888601,3393
2025-06-18 12:00:00,104850.3,105311.6,103888.0,104838.1,104531.0,168.28342525,7058
2025-06-18 16:00:00,104838.1,104838.1,103567.6,103821.4,104192.8,204.13597966,8711
2025-06-18 20:00:00,103821.4,105142.9,103708.5,104892.0,104747.8,158.51455043,4764
2025-06-19 00:00:00,104891.9,105226.5,104499.9,105122.1,104994.1,267.89123355,3574
2025-06-19 04:00:00,105122.1,105200.0,104640.1,104640.5,104897.8,349.05347947,2320
2025-06-19 08:00:00,104640.5,105088.0,104640.4,104807.5,104875.1,55.49640767,2022
2025-06-19 12:00:00,104807.5,104899.8,104100.0,104117.3,104452.0,64.59139391,3515
2025-06-19 16:00:00,104117.4,104824.4,103931.6,104297.8,104258.7,116.12360009,4332
2025-06-19 20:00:00,104297.8,104843.0,104153.8,104675.2,104389.5,271.74788078,4096
2025-06-20 00:00:00,104675.2,104808.8,104444.9,104673.0,104672.2,28.15258122,2533
2025-06-20 04:00:00,104673.1,105799.0,104237.9,105799.0,105072.3,73.48223931,3083
2025-06-20 08:00:00,105799.0,106470.0,105798.9,106000.1,106076.9,167.31482693,3554
2025-06-20 12:00:00,106000.1,106100.1,103858.7,104236.0,104809.9,300.82950304,7022
2025-06-20 16:00:00,104224.6,104270.4,102388.9,103385.0,103241.6,375.79734220,10208
2025-06-20 20:00:00,103373.5,103754.2,103018.0,103292.0,103432.1,106.27145575,5062
2025-06-21 00:00:00,103300.0,103642.2,103145.0,103501.8,103339.7,52.93901824,3024
2025-06-21 04:00:00,103501.0,103577.6,103363.1,103468.1,103486.3,37.61279261,1568
2025-06-21 08:00:00,103471.3,103995.5,103471.2,103894.7,103772.6,56.75271361,1597
2025-06-21 12:00:00,103894.7,103894.7,103369.0,103584.7,103648.2,72.96973424,2780
2025-06-21 16:00:00,103584.7,103665.1,102260.0,102260.1,102592.2,197.78416646,4570
2025-06-21 20:00:00,102260.1,102860.4,100933.5,102144.0,101833.6,520.85565617,10615
2025-06-22 00:00:00,102153.0,103380.5,101882.0,102375.3,102578.5,436.91341185,8136
2025-06-22 04:00:00,102375.4,102950.0,102299.2,102418.9,102650.3,151.92522607,2949
2025-06-22 08:00:00,102418.9,102796.3,102172.6,102720.0,102434.1,93.94972399,2282
2025-06-22 12:00:00,102720.0,102800.0,98950.1,98950.1,100199.5,850.78482047,16900
2025-06-22 16:00:00,98950.2,100325.8,98700.0,98900.8,99408.1,378.57095801,9823
2025-06-22 20:00:00,98900.9,101001.0,98277.2,100987.9,99587.7,419.15093446,9223
2025-06-23 00:00:00,100987.9,101633.3,100542.0,101177.0,101104.4,128.08340330,4162
