time,open,high,low,close,vwap,volume,count
2025-09-09 12:00:00,23.52122,23.75553,23.46329,23.68168,23.60969,24465.87046016,397
2025-09-09 13:00:00,23.66424,23.69871,23.48230,23.60935,23.59128,4462.66001968,263
2025-09-09 14:00:00,23.61452,23.66900,23.02439,23.18217,23.28880,16899.63904615,665
2025-09-09 15:00:00,23.19098,23.20447,22.81931,22.93433,23.01768,36025.84876959,645
2025-09-09 16:00:00,22.93499,23.14466,22.85504,22.97869,22.99054,40202.79369757,492
2025-09-09 17:00:00,22.97868,23.07657,22.90934,22.95870,22.98083,2010.81677345,142
2025-09-09 18:00:00,22.95869,23.05099,22.90577,22.98927,22.98189,8121.39876283,428
2025-09-09 19:00:00,22.97982,23.09000,22.93683,23.08499,23.02595,2955.42725754,197
2025-09-09 20:00:00,23.05907,23.10756,22.97537,23.10610,23.02998,5318.34123632,205
2025-09-09 21:00:00,23.09920,23.18941,22.98658,22.99832,23.06279,3774.32194381,172
2025-09-09 22:00:00,22.99832,23.10881,22.97560,23.10440,23.05754,873.37997119,80
2025-09-09 23:00:00,23.09418,23.09753,23.02001,23.04782,23.06611,7571.47981439,112
2025-09-10 00:00:00,23.04601,23.07743,22.90485,22.91142,23.00959,6485.69233705,172
2025-09-10 01:00:00,22.93113,23.05760,22.90163,23.05155,23.02339,2941.17067980,79
2025-09-10 02:00:00,23.06496,23.41853,23.05847,23.34140,23.20243,10690.04027432,207
2025-09-10 03:00:00,23.35597,23.41611,23.25984,23.38801,23.32764,6019.63774272,165
2025-09-10 04:00:00,23.38385,23.38999,23.21903,23.28951,23.29270,6714.22434078,122
2025-09-10 05:00:00,23.28017,23.43266,23.14914,23.36872,23.26241,16751.62095286,219
2025-09-10 06:00:00,23.39388,23.56250,23.30001,23.55368,23.41765,2903.94178081,153
2025-09-10 07:00:00,23.52601,23.65568,23.26792,23.45753,23.50215,8632.66019058,294
2025-09-10 08:00:00,23.45319,23.50000,23.37786,23.42993,23.43333,12294.67855666,224
2025-09-10 09:00:00,23.43781,23.47943,23.34873,23.38210,23.44106,2537.28148469,79
2025-09-10 10:00:00,23.38949,23.44514,23.32360,23.35822,23.39072,1233.71386879,88
2025-09-10 11:00:00,23.37980,23.44328,23.29924,23.37734,23.38227,34837.50829210,497
2025-09-10 12:00:00,23.36518,23.71606,23.35360,23.62000,23.59064,24840.14520145,540
2025-09-10 13:00:00,23.63853,23.93157,23.60190,23.77283,23.78716,41977.00560067,843
2025-09-10 14:00:00,23.79471,23.89158,23.61000,23.63010,23.67074,37412.16294976,534
2025-09-10 15:00:00,23.65124,23.73524,23.58413,23.67773,23.67248,10490.63248653,302
2025-09-10 16:00:00,23.68298,23.69945,23.46010,23.62914,23.55203,21450.84862954,409
2025-09-10 17:00:00,23.62691,23.67109,23.46717,23.61076,23.57955,10920.89650769,228
2025-09-10 18:00:00,23.60796,23.63761,23.43857,23.52026,23.50246,7266.75416560,199
2025-09-10 19:00:00,23.53801,23.53801,23.20866,23.32564,23.32613,47391.30027169,655
2025-09-10 20:00:00,23.32049,23.39498,23.30600,23.34765,23.35738,5302.04129177,143
2025-09-10 21:00:00,23.34837,23.55849,23.34837,23.55374,23.46331,4631.78417369,213
2025-09-10 22:00:00,23.55503,23.59789,23.50986,23.57268,23.55972,5239.36607885,148
2025-09-10 23:00:00,23.59032,23.62489,23.51546,23.56414,23.57818,1856.12545130,113
2025-09-11 00:00:00,23.58061,23.67048,23.43575,23.66999,23.50740,8074.72986313,262
2025-09-11 01:00:00,23.66791,23.75000,23.63565,23.73340,23.70261,4346.59564394,166
2025-09-11 02:00:00,23.73455,23.75000,23.66642,23.71938,23.71316,1476.73362733,97
2025-09-11 03:00:00,23.71938,23.84657,23.71932,23.80740,23.78550,4268.50915539,149
2025-09-11 04:00:00,23.82608,23.85000,23.76844,23.78101,23.83393,8944.52639151,140
2025-09-11 05:00:00,23.79030,23.80034,23.67350,23.77653,23.73304,10233.77145437,215
2025-09-11 06:00:00,23.73100,23.86783,23.71308,23.85024,23.82705,11470.38559852,181
2025-09-11 07:00:00,23.83285,23.87500,23.79583,23.82992,23.82455,4052.67647498,80
2025-09-11 08:00:00,23.80864,23.84133,23.79045,23.83553,23.82539,1366.08252757,69
2025-09-11 09:00:00,23.82895,23.83555,23.70874,23.75800,23.76322,6599.23071962,145
2025-09-11 10:00:00,23.75642,23.80133,23.73974,23.76187,23.75856,1987.15070084,52
2025-09-11 11:00:00,23.75701,23.84133,23.75500,23.77219,23.79919,36418.41267662,305
2025-09-11 12:00:00,23.77944,24.26323,23.27701,23.73622,23.70491,60747.26843649,1617
2025-09-11 13:00:00,23.75999,23.80418,23.46375,23.78400,23.62324,18631.15839014,471
2025-09-11 14:00:00,23.78446,23.78446,23.50650,23.64920,23.63157,20734.80708220,347
2025-09-11 15:00:00,23.63705,23.68785,23.49347,23.52600,23.60813,7446.36276571,164
2025-09-11 16:00:00,23.53109,23.66620,23.53106,23.60844,23.58493,3698.54787821,182
2025-09-11 17:00:00,23.60871,23.72911,23.57173,23.72359,23.64115,15243.99013624,252
2025-09-11 18:00:00,23.72359,23.85225,23.70811,23.79500,23.80888,11021.25631053,258
2025-09-11 19:00:00,23.78512,23.98397,23.76597,23.97940,23.89542,19003.58637749,281
2025-09-11 20:00:00,23.96289,24.26002,23.89219,24.18552,24.14063,14158.74015421,556
2025-09-11 21:00:00,24.19596,24.23341,24.13174,24.17203,24.18402,3284.04265644,179
2025-09-11 22:00:00,24.18812,24.40000,24.14126,24.40000,24.28042,11209.47630861,397
2025-09-11 23:00:00,24.39535,24.50000,24.36501,24.48710,24.45076,3244.44098798,263
2025-09-12 00:00:00,24.47000,24.74999,24.36847,24.64805,24.51673,21823.88792933,689
2025-09-12 01:00:00,24.67702,24.70274,24.42000,24.42001,24.54344,15094.99203744,398
2025-09-12 02:00:00,24.42001,24.73102,24.42000,24.63827,24.60303,10703.77180366,316
2025-09-12 03:00:00,24.67744,24.71324,24.57643,24.70018,24.60621,9050.35435377,215
2025-09-12 04:00:00,24.70702,24.81645,24.60216,24.69742,24.73152,8591.38337486,267
2025-09-12 05:00:00,24.69742,24.78258,24.61489,24.78185,24.66059,10714.94577497,237
2025-09-12 06:00:00,24.77958,24.78858,24.61129,24.66609,24.71161,10179.18679357,220
2025-09-12 07:00:00,24.64488,24.71714,24.53685,24.53685,24.62921,11555.93014906,323
2025-09-12 08:00:00,24.53685,24.55264,24.41042,24.44000,24.46406,10577.37666141,248
2025-09-12 09:00:00,24.46192,24.52537,24.42234,24.49094,24.47680,11305.20964192,166
2025-09-12 10:00:00,24.49124,24.50001,24.28370,24.39923,24.37326,20424.78557560,492
2025-09-12 11:00:00,24.39617,24.49232,24.30693,24.31702,24.42505,5045.66545783,226
2025-09-12 12:00:00,24.32862,24.39725,24.17220,24.37337,24.25267,12187.85723703,490
2025-09-12 13:00:00,24.35265,24.42484,24.27634,24.42039,24.34757,8459.08491238,238
2025-09-12 14:00:00,24.40658,24.67802,24.39180,24.57737,24.51537,24424.84020092,601
2025-09-12 15:00:00,24.57541,24.57761,24.36001,24.52877,24.42170,14901.99845057,369
2025-09-12 16:00:00,24.50001,24.68000,24.44810,24.59747,24.59643,17964.95794273,453
2025-09-12 17:00:00,24.59748,24.82994,24.56999,24.81814,24.72699,23889.43425232,429
2025-09-12 18:00:00,24.82112,25.01929,24.79884,24.98457,24.94210,26402.53336873,583
2025-09-12 19:00:00,24.98400,25.17817,24.93982,25.15252,25.09135,11019.93218727,340
2025-09-12 20:00:00,25.14534,25.21671,24.90856,25.21671,25.00731,43637.75732675,707
2025-09-12 21:00:00,25.22244,25.22244,24.93509,24.95601,25.01279,10930.39680281,322
2025-09-12 22:00:00,24.95600,25.33721,24.95600,25.15295,25.18526,26976.49796996,734
2025-09-12 23:00:00,25.15295,25.19717,25.03178,25.15440,25.14380,18752.09288096,551
2025-09-13 00:00:00,25.15441,25.15872,25.05022,25.10121,25.09595,21094.92609129,427
2025-09-13 01:00:00,25.10250,25.25749,25.00326,25.02260,25.06776,9517.94347117,324
2025-09-13 02:00:00,25.00343,25.09864,24.95388,25.04693,24.99563,13257.16330647,407
